,Unnamed: 0,Latitude,Longitude,Timestamp,"Pred: Nov 8, 2019",Collect: Actual Date/Time,Predicted: Actual Date/Time
892,892,-17.4079,-176.5706,1573200363,1573198974.19786,2019-11-08 03:06:03,2019-11-08 02:42:54.197860
893,893,-15.9285,-175.3836,1573200393,1573199330.6958754,2019-11-08 03:06:33,2019-11-08 02:48:50.695875
894,894,-14.4163,-174.1964,1573200424,1573199665.7153683,2019-11-08 03:07:04,2019-11-08 02:54:25.715368
895,895,-12.9217,-173.0461,1573200454,1573199969.662362,2019-11-08 03:07:34,2019-11-08 02:59:29.662362
896,896,-11.4211,-171.911,1573200484,1573200248.9931133,2019-11-08 03:08:04,2019-11-08 03:04:08.993113
897,897,-9.915,-170.7891,1573200514,1573200504.1479378,2019-11-08 03:08:34,2019-11-08 03:08:24.147938
898,898,-8.3793,-169.6604,1573200545,1573200738.779432,2019-11-08 03:09:05,2019-11-08 03:12:18.779432
899,899,-6.8646,-168.5597,1573200575,1573200945.115738,2019-11-08 03:09:35,2019-11-08 03:15:45.115738
900,900,-5.3469,-167.4668,1573200605,1573201126.8576,2019-11-08 03:10:05,2019-11-08 03:18:46.857600
901,901,-3.8013,-166.3618,1573200635,1573201286.1739504,2019-11-08 03:10:35,2019-11-08 03:21:26.173950
902,902,-2.2796,-165.2794,1573200665,1573201417.5829165,2019-11-08 03:11:05,2019-11-08 03:23:37.582916
903,903,-0.7568,-164.1994,1573200696,1573201523.880944,2019-11-08 03:11:36,2019-11-08 03:25:23.880944
904,904,0.7665,-163.1203,1573200726,1573201605.3181615,2019-11-08 03:12:06,2019-11-08 03:26:45.318161
905,905,2.3148,-162.0222,1573200756,1573201663.0279658,2019-11-08 03:12:36,2019-11-08 03:27:43.027966
906,906,3.8368,-160.9396,1573200786,1573201696.047747,2019-11-08 03:13:06,2019-11-08 03:28:16.047747
907,907,5.3571,-159.8525,1573200816,1573201706.6171849,2019-11-08 03:13:36,2019-11-08 03:28:26.617185
908,908,6.8749,-158.7594,1573200846,1573201696.383271,2019-11-08 03:14:06,2019-11-08 03:28:16.383271
909,909,8.415,-157.6401,1573200877,1573201666.792744,2019-11-08 03:14:37,2019-11-08 03:27:46.792744
910,910,9.926,-156.5293,1573200907,1573201621.1699567,2019-11-08 03:15:07,2019-11-08 03:27:01.169957
911,911,11.4324,-155.407,1573200937,1573201562.025458,2019-11-08 03:15:37,2019-11-08 03:26:02.025458
912,912,12.9334,-154.2715,1573200967,1573201492.5968149,2019-11-08 03:16:07,2019-11-08 03:24:52.596815
913,913,14.4532,-153.1013,1573200998,1573201415.0131798,2019-11-08 03:16:38,2019-11-08 03:23:35.013180
914,914,15.941,-151.9329,1573201028,1573201335.6608615,2019-11-08 03:17:08,2019-11-08 03:22:15.660861
915,915,17.4209,-150.7452,1573201058,1573201257.2816267,2019-11-08 03:17:38,2019-11-08 03:20:57.281627
916,916,18.8921,-149.5361,1573201088,1573201184.007707,2019-11-08 03:18:08,2019-11-08 03:19:44.007707
917,917,20.3537,-148.3032,1573201118,1573201119.9092617,2019-11-08 03:18:38,2019-11-08 03:18:39.909262
918,918,21.8287,-147.0232,1573201149,1573201068.420664,2019-11-08 03:19:09,2019-11-08 03:17:48.420664
919,919,23.2675,-145.7357,1573201179,1573201035.1795864,2019-11-08 03:19:39,2019-11-08 03:17:15.179586
920,920,24.6935,-144.4174,1573201209,1573201022.9629872,2019-11-08 03:20:09,2019-11-08 03:17:02.962987
921,921,26.1288,-143.0428,1573201239,1573201035.4429944,2019-11-08 03:20:39,2019-11-08 03:17:15.442994
922,922,27.5247,-141.6547,1573201270,1573201075.1411755,2019-11-08 03:21:10,2019-11-08 03:17:55.141176
923,923,28.904,-140.2276,1573201300,1573201144.3681831,2019-11-08 03:21:40,2019-11-08 03:19:04.368183
924,924,30.265,-138.759,1573201330,1573201244.8066065,2019-11-08 03:22:10,2019-11-08 03:20:44.806607
925,925,31.606,-137.246,1573201360,1573201377.2796464,2019-11-08 03:22:40,2019-11-08 03:22:57.279646
926,926,32.9472,-135.6589,1573201390,1573201544.7814481,2019-11-08 03:23:10,2019-11-08 03:25:44.781448
927,927,34.2429,-134.0467,1573201420,1573201741.0439026,2019-11-08 03:23:40,2019-11-08 03:29:01.043903
928,928,35.5133,-132.3806,1573201450,1573201966.6694205,2019-11-08 03:24:10,2019-11-08 03:32:46.669420
929,929,36.7564,-130.6572,1573201481,1573202218.7784867,2019-11-08 03:24:41,2019-11-08 03:36:58.778487
930,930,37.9899,-128.8433,1573201511,1573202498.2926145,2019-11-08 03:25:11,2019-11-08 03:41:38.292614
931,931,39.1709,-126.9955,1573201541,1573202791.1068277,2019-11-08 03:25:41,2019-11-08 03:46:31.106828
932,932,40.3173,-125.0812,1573201571,1573203095.4939275,2019-11-08 03:26:11,2019-11-08 03:51:35.493927
933,933,41.4448,-123.0639,1573201602,1573203409.8731797,2019-11-08 03:26:42,2019-11-08 03:56:49.873180
934,934,42.5137,-121.0065,1573201632,1573203715.9548905,2019-11-08 03:27:12,2019-11-08 04:01:55.954890
935,935,43.5395,-118.8751,1573201662,1573204010.257866,2019-11-08 03:27:42,2019-11-08 04:06:50.257866
936,936,44.5199,-116.6659,1573201692,1573204283.7222028,2019-11-08 03:28:12,2019-11-08 04:11:23.722203
937,937,45.4659,-114.3409,1573201723,1573204530.2130842,2019-11-08 03:28:43,2019-11-08 04:15:30.213084
938,938,46.3432,-111.975,1573201753,1573204731.4364474,2019-11-08 03:29:13,2019-11-08 04:18:51.436447
939,939,47.1645,-109.5306,1573201783,1573204881.8911676,2019-11-08 03:29:43,2019-11-08 04:21:21.891168
940,940,47.9266,-107.0082,1573201813,1573204972.0862658,2019-11-08 03:30:13,2019-11-08 04:22:52.086266
941,941,48.6371,-104.3659,1573201843,1573204992.7351205,2019-11-08 03:30:43,2019-11-08 04:23:12.735121
942,942,49.2693,-101.6934,1573201874,1573204935.1367478,2019-11-08 03:31:14,2019-11-08 04:22:15.136748
943,943,49.8321,-98.9526,1573201904,1573204793.7924657,2019-11-08 03:31:44,2019-11-08 04:19:53.792466
944,944,50.3225,-96.1485,1573201934,1573204563.931347,2019-11-08 03:32:14,2019-11-08 04:16:03.931347
945,945,50.7378,-93.2878,1573201964,1573204243.084434,2019-11-08 03:32:44,2019-11-08 04:10:43.084434
946,946,51.0804,-90.3296,1573201994,1573203823.3987987,2019-11-08 03:33:14,2019-11-08 04:03:43.398799
947,947,51.337,-87.3803,1573202024,1573203321.2690544,2019-11-08 03:33:44,2019-11-08 03:55:21.269054
948,948,51.5122,-84.4022,1573202055,1573202735.8490448,2019-11-08 03:34:15,2019-11-08 03:45:35.849045
949,949,51.6048,-81.4059,1573202085,1573202074.8968859,2019-11-08 03:34:45,2019-11-08 03:34:34.896886
950,950,51.6138,-78.3521,1573202115,1573201336.1536515,2019-11-08 03:35:15,2019-11-08 03:22:16.153651
951,951,51.5387,-75.3532,1573202145,1573200556.4897869,2019-11-08 03:35:45,2019-11-08 03:09:16.489787
952,952,51.3809,-72.3701,1573202175,1573199738.403922,2019-11-08 03:36:15,2019-11-08 02:55:38.403922
953,953,51.1414,-69.414,1573202205,1573198897.2391574,2019-11-08 03:36:45,2019-11-08 02:41:37.239157
954,954,50.8217,-66.4946,1573202235,1573198048.7730167,2019-11-08 03:37:15,2019-11-08 02:27:28.773017
955,955,50.4166,-63.5745,1573202266,1573197195.3656616,2019-11-08 03:37:46,2019-11-08 02:13:15.365662
956,956,49.9417,-60.7573,1573202296,1573196380.5547016,2019-11-08 03:38:16,2019-11-08 01:59:40.554702
957,957,49.3939,-58.0021,1573202326,1573195604.986519,2019-11-08 03:38:46,2019-11-08 01:46:44.986519
958,958,48.776,-55.3142,1573202356,1573194881.7857056,2019-11-08 03:39:16,2019-11-08 01:34:41.785706
959,959,48.0792,-52.6553,1573202387,1573194212.3619668,2019-11-08 03:39:47,2019-11-08 01:23:32.361967
960,960,47.3298,-50.1162,1573202417,1573193628.8769484,2019-11-08 03:40:17,2019-11-08 01:13:48.876948
961,961,46.5205,-47.6547,1573202447,1573193127.9251764,2019-11-08 03:40:47,2019-11-08 01:05:27.925176
962,962,45.6545,-45.2718,1573202477,1573192715.6229348,2019-11-08 03:41:17,2019-11-08 00:58:35.622935
963,963,44.7194,-42.9297,1573202508,1573192391.7503245,2019-11-08 03:41:48,2019-11-08 00:53:11.750324
964,964,43.7492,-40.7047,1573202538,1573192169.4472961,2019-11-08 03:42:18,2019-11-08 00:49:29.447296
965,965,42.7324,-38.5565,1573202568,1573192043.339611,2019-11-08 03:42:48,2019-11-08 00:47:23.339611
966,966,41.672,-36.4833,1573202598,1573192012.4813623,2019-11-08 03:43:18,2019-11-08 00:46:52.481362
967,967,40.5523,-34.45,1573202628,1573192076.2333603,2019-11-08 03:43:48,2019-11-08 00:47:56.233360
968,968,39.4129,-32.5206,1573202659,1573192228.6431015,2019-11-08 03:44:19,2019-11-08 00:50:28.643101
969,969,38.2384,-30.6581,1573202689,1573192464.9798238,2019-11-08 03:44:49,2019-11-08 00:54:24.979824
970,970,37.0313,-28.8598,1573202719,1573192779.1733284,2019-11-08 03:45:19,2019-11-08 00:59:39.173328
971,971,35.7733,-27.0941,1573202749,1573193171.1859949,2019-11-08 03:45:49,2019-11-08 01:06:11.185995
972,972,34.508,-25.4158,1573202779,1573193620.3068943,2019-11-08 03:46:19,2019-11-08 01:13:40.306894
973,973,33.2168,-23.7919,1573202809,1573194124.2278018,2019-11-08 03:46:49,2019-11-08 01:22:04.227802
974,974,31.9018,-22.2195,1573202839,1573194674.2214825,2019-11-08 03:47:19,2019-11-08 01:31:14.221483
975,975,30.5423,-20.6702,1573202870,1573195271.4648721,2019-11-08 03:47:50,2019-11-08 01:41:11.464872
976,976,29.1846,-19.1919,1573202900,1573195887.2346294,2019-11-08 03:48:20,2019-11-08 01:51:27.234629
977,977,27.8084,-17.7559,1573202930,1573196522.0016315,2019-11-08 03:48:50,2019-11-08 02:02:02.001631
978,978,26.4148,-16.3591,1573202960,1573197167.1768415,2019-11-08 03:49:20,2019-11-08 02:12:47.176841
979,979,24.982,-14.9766,1573202991,1573197824.9015005,2019-11-08 03:49:51,2019-11-08 02:23:44.901500
980,980,23.5581,-13.651,1573203021,1573198465.5916336,2019-11-08 03:50:21,2019-11-08 02:34:25.591634
981,981,22.121,-12.3566,1573203051,1573199092.6026442,2019-11-08 03:50:51,2019-11-08 02:44:52.602644
982,982,20.6719,-11.0911,1573203081,1573199699.1103098,2019-11-08 03:51:21,2019-11-08 02:54:59.110310
983,983,19.2116,-9.8519,1573203111,1573200279.1510675,2019-11-08 03:51:51,2019-11-08 03:04:39.151067
984,984,17.7167,-8.6167,1573203142,1573200836.203667,2019-11-08 03:52:22,2019-11-08 03:13:56.203667
985,985,16.2372,-7.4238,1573203172,1573201347.476129,2019-11-08 03:52:52,2019-11-08 03:22:27.476129
986,986,14.75,-6.251,1573203202,1573201818.6656353,2019-11-08 03:53:22,2019-11-08 03:30:18.665635
987,987,13.2555,-5.0957,1573203232,1573202247.244049,2019-11-08 03:53:52,2019-11-08 03:37:27.244049
988,988,11.7295,-3.9372,1573203263,1573202637.3979764,2019-11-08 03:54:23,2019-11-08 03:43:57.397976
989,989,10.2232,-2.8118,1573203293,1573202975.3213353,2019-11-08 03:54:53,2019-11-08 03:49:35.321335
990,990,8.7122,-1.6981,1573203323,1573203267.798808,2019-11-08 03:55:23,2019-11-08 03:54:27.798808
991,991,7.1972,-0.5945,1573203353,1573203515.6003222,2019-11-08 03:55:53,2019-11-08 03:58:35.600322
992,992,5.6789,0.5009,1573203383,1573203720.273795,2019-11-08 03:56:23,2019-11-08 04:02:00.273795
993,993,4.1327,1.608,1573203413,1573203886.4696257,2019-11-08 03:56:53,2019-11-08 04:04:46.469626
994,994,2.61,2.6922,1573203444,1573204011.6911838,2019-11-08 03:57:24,2019-11-08 04:06:51.691184
995,995,1.0862,3.7734,1573203474,1573204102.482432,2019-11-08 03:57:54,2019-11-08 04:08:22.482432
996,996,-0.4382,4.8535,1573203504,1573204162.825317,2019-11-08 03:58:24,2019-11-08 04:09:22.825317
997,997,-1.9877,5.952,1573203534,1573204197.457776,2019-11-08 03:58:54,2019-11-08 04:09:57.457776
998,998,-3.5109,7.0348,1573203564,1573204209.9885118,2019-11-08 03:59:24,2019-11-08 04:10:09.988512
999,999,-5.0326,8.1215,1573203594,1573204206.0756814,2019-11-08 03:59:54,2019-11-08 04:10:06.075681
1000,1000,-6.552,9.2139,1573203624,1573204190.7073467,2019-11-08 04:00:24,2019-11-08 04:09:50.707347
1001,1001,-8.0936,10.3321,1573203655,1573204168.4949753,2019-11-08 04:00:55,2019-11-08 04:09:28.494975
1002,1002,-9.6062,11.4413,1573203685,1573204145.1451318,2019-11-08 04:01:25,2019-11-08 04:09:05.145132
1003,1003,-11.1142,12.5615,1573203715,1573204125.060425,2019-11-08 04:01:55,2019-11-08 04:08:45.060425
1004,1004,-12.6171,13.6946,1573203745,1573204112.6969275,2019-11-08 04:02:25,2019-11-08 04:08:32.696928
1005,1005,-14.1139,14.8425,1573203775,1573204112.1495895,2019-11-08 04:02:55,2019-11-08 04:08:32.149590
1006,1006,-15.6286,16.0268,1573203806,1573204127.4802907,2019-11-08 04:03:26,2019-11-08 04:08:47.480291
1007,1007,-17.1107,17.2106,1573203836,1573204161.3979027,2019-11-08 04:03:56,2019-11-08 04:09:21.397903
1008,1008,-18.5844,18.4156,1573203866,1573204216.6157293,2019-11-08 04:04:26,2019-11-08 04:10:16.615729
1009,1009,-20.0483,19.6435,1573203896,1573204295.1113248,2019-11-08 04:04:56,2019-11-08 04:11:35.111325
1010,1010,-21.5262,20.9183,1573203927,1573204400.2029803,2019-11-08 04:05:27,2019-11-08 04:13:20.202980
1011,1011,-22.9678,22.1999,1573203957,1573204529.0751994,2019-11-08 04:05:57,2019-11-08 04:15:29.075199
1012,1012,-24.3966,23.5117,1573203987,1573204683.2437775,2019-11-08 04:06:27,2019-11-08 04:18:03.243778
1013,1013,-25.8113,24.856,1573204017,1573204862.0036016,2019-11-08 04:06:57,2019-11-08 04:21:02.003602
1014,1014,-27.211,26.2358,1573204047,1573205064.0420315,2019-11-08 04:07:27,2019-11-08 04:24:24.042032
1015,1015,-28.617,27.6777,1573204078,1573205291.206862,2019-11-08 04:07:58,2019-11-08 04:28:11.206862
1016,1016,-29.9818,29.1373,1573204108,1573205533.4168282,2019-11-08 04:08:28,2019-11-08 04:32:13.416828
1017,1017,-31.3491,30.666,1573204138,1573205795.4282262,2019-11-08 04:08:58,2019-11-08 04:36:35.428226
1018,1018,-32.6726,32.2169,1573204168,1573206064.9720304,2019-11-08 04:09:28,2019-11-08 04:41:04.972030
1019,1019,-33.9731,33.8179,1573204198,1573206342.1152008,2019-11-08 04:09:58,2019-11-08 04:45:42.115201
1020,1020,-35.2697,35.5001,1573204229,1573206627.0642762,2019-11-08 04:10:29,2019-11-08 04:50:27.064276
1021,1021,-36.5179,37.2115,1573204259,1573206905.6969094,2019-11-08 04:10:59,2019-11-08 04:55:05.696909
1022,1022,-37.7368,38.9822,1573204289,1573207177.6782937,2019-11-08 04:11:29,2019-11-08 04:59:37.678294
1023,1023,-38.9241,40.8157,1573204319,1573207437.9128106,2019-11-08 04:11:59,2019-11-08 05:03:57.912811
1024,1024,-40.0965,42.747,1573204350,1573207685.273191,2019-11-08 04:12:30,2019-11-08 05:08:05.273191
1025,1025,-41.2128,44.7161,1573204380,1573207906.4028192,2019-11-08 04:13:00,2019-11-08 05:11:46.402819
1026,1026,-42.2897,46.7564,1573204410,1573208100.5050082,2019-11-08 04:13:30,2019-11-08 05:15:00.505008
1027,1027,-43.3245,48.8708,1573204440,1573208262.7054715,2019-11-08 04:14:00,2019-11-08 05:17:42.705472
1028,1028,-44.3138,51.0607,1573204470,1573208388.2014084,2019-11-08 04:14:30,2019-11-08 05:19:48.201408
1029,1029,-45.27,53.3668,1573204501,1573208473.522921,2019-11-08 04:15:01,2019-11-08 05:21:13.522921
1030,1030,-46.1585,55.7144,1573204531,1573208511.5274806,2019-11-08 04:15:31,2019-11-08 05:21:51.527481
1031,1031,-46.9918,58.1406,1573204561,1573208499.8389366,2019-11-08 04:16:01,2019-11-08 05:21:39.838937
1032,1032,-47.7665,60.6444,1573204591,1573208434.7184472,2019-11-08 04:16:31,2019-11-08 05:20:34.718447
1033,1033,-48.4906,63.2682,1573204621,1573208310.110011,2019-11-08 04:17:01,2019-11-08 05:18:30.110011
1034,1034,-49.137,65.923,1573204652,1573208126.9834208,2019-11-08 04:17:32,2019-11-08 05:15:26.983421
1035,1035,-49.7148,68.6472,1573204682,1573207881.0733812,2019-11-08 04:18:02,2019-11-08 05:11:21.073381
1036,1036,-50.221,71.4356,1573204712,1573207570.2532115,2019-11-08 04:18:32,2019-11-08 05:06:10.253211
1037,1037,-50.6592,74.3298,1573204742,1573207186.0447903,2019-11-08 04:19:02,2019-11-08 04:59:46.044790
1038,1038,-51.0126,77.2268,1573204772,1573206740.4356985,2019-11-08 04:19:32,2019-11-08 04:52:20.435699
1039,1039,-51.2868,80.1652,1573204802,1573206227.7651083,2019-11-08 04:20:02,2019-11-08 04:43:47.765108
1040,1040,-51.4802,83.1352,1573204832,1573205649.415567,2019-11-08 04:20:32,2019-11-08 04:34:09.415567
1041,1041,-51.5924,86.1755,1573204863,1573204996.7220955,2019-11-08 04:21:03,2019-11-08 04:23:16.722095
1042,1042,-51.6193,89.1753,1573204893,1573204295.267269,2019-11-08 04:21:33,2019-11-08 04:11:35.267269
1043,1043,-51.563,92.1729,1573204923,1573203540.180245,2019-11-08 04:22:03,2019-11-08 03:59:00.180245
1044,1044,-51.4241,95.1576,1573204953,1573202738.4470654,2019-11-08 04:22:33,2019-11-08 03:45:38.447065
1045,1045,-51.199,98.1665,1573204984,1573201884.4255033,2019-11-08 04:23:04,2019-11-08 03:31:24.425503
1046,1046,-50.8965,101.0913,1573205014,1573201015.9341183,2019-11-08 04:23:34,2019-11-08 03:16:55.934118
1047,1047,-50.5156,103.9715,1573205044,1573200130.6133003,2019-11-08 04:24:04,2019-11-08 03:02:10.613300
1048,1048,-50.0585,106.7989,1573205074,1573199240.4814274,2019-11-08 04:24:34,2019-11-08 02:47:20.481427
1049,1049,-49.5279,109.5661,1573205104,1573198358.4599512,2019-11-08 04:25:04,2019-11-08 02:32:38.459951
1050,1050,-48.9161,112.3114,1573205135,1573197483.7221231,2019-11-08 04:25:35,2019-11-08 02:18:03.722123
1051,1051,-48.2464,114.9401,1573205165,1573196658.45996,2019-11-08 04:26:05,2019-11-08 02:04:18.459960
1052,1052,-47.5125,117.4946,1573205195,1573195881.0314746,2019-11-08 04:26:35,2019-11-08 01:51:21.031475
1053,1053,-46.7178,119.972,1573205225,1573195163.9813588,2019-11-08 04:27:05,2019-11-08 01:39:23.981359
1054,1054,-45.8512,122.4105,1573205256,1573194508.806313,2019-11-08 04:27:36,2019-11-08 01:28:28.806313
1055,1055,-44.9444,124.7293,1573205286,1573193947.4730597,2019-11-08 04:28:06,2019-11-08 01:19:07.473060
1056,1056,-43.9871,126.9701,1573205316,1573193477.5786335,2019-11-08 04:28:36,2019-11-08 01:11:17.578634
1057,1057,-42.9825,129.134,1573205346,1573193106.6003823,2019-11-08 04:29:06,2019-11-08 01:05:06.600382
1058,1058,-41.9158,131.2567,1573205376,1573192836.8840508,2019-11-08 04:29:36,2019-11-08 01:00:36.884051
1059,1059,-40.8251,133.271,1573205406,1573192681.5651047,2019-11-08 04:30:06,2019-11-08 00:58:01.565105
1060,1060,-39.6958,135.2151,1573205437,1573192637.875305,2019-11-08 04:30:37,2019-11-08 00:57:17.875305
1061,1061,-38.531,137.0915,1573205467,1573192706.812411,2019-11-08 04:31:07,2019-11-08 00:58:26.812411
1062,1062,-37.313,138.9326,1573205497,1573192891.6801224,2019-11-08 04:31:37,2019-11-08 01:01:31.680122
1063,1063,-36.0841,140.6815,1573205527,1573193184.3282793,2019-11-08 04:32:07,2019-11-08 01:06:24.328279
1064,1064,-34.8268,142.372,1573205557,1573193583.4182265,2019-11-08 04:32:37,2019-11-08 01:13:03.418226
1065,1065,-33.5434,144.0072,1573205587,1573194084.2294667,2019-11-08 04:33:07,2019-11-08 01:21:24.229467
1066,1066,-32.2356,145.5904,1573205617,1573194681.0287116,2019-11-08 04:33:37,2019-11-08 01:31:21.028712
1067,1067,-30.8833,147.1498,1573205648,1573195379.0521002,2019-11-08 04:34:08,2019-11-08 01:42:59.052100
1068,1068,-29.5321,148.6375,1573205678,1573196147.7452576,2019-11-08 04:34:38,2019-11-08 01:55:47.745258
1069,1069,-28.162,150.0822,1573205708,1573196989.164078,2019-11-08 04:35:08,2019-11-08 02:09:49.164078
1070,1070,-26.7744,151.487,1573205738,1573197894.1986508,2019-11-08 04:35:38,2019-11-08 02:24:54.198651
1071,1071,-25.3471,152.8771,1573205769,1573198869.427043,2019-11-08 04:36:09,2019-11-08 02:41:09.427043
1072,1072,-23.9282,154.2098,1573205799,1573199872.4654198,2019-11-08 04:36:39,2019-11-08 02:57:52.465420
1073,1073,-22.496,155.5104,1573205829,1573200907.8142288,2019-11-08 04:37:09,2019-11-08 03:15:07.814229
1074,1074,-21.0511,156.782,1573205859,1573201964.7179015,2019-11-08 04:37:39,2019-11-08 03:32:44.717901
1075,1075,-19.5707,158.047,1573205890,1573203049.0350142,2019-11-08 04:38:10,2019-11-08 03:50:49.035014
1076,1076,-18.1043,159.2664,1573205920,1573204113.277303,2019-11-08 04:38:40,2019-11-08 04:08:33.277303
1077,1077,-16.6289,160.4633,1573205950,1573205162.9482336,2019-11-08 04:39:10,2019-11-08 04:26:02.948234
1078,1078,-15.1451,161.64,1573205980,1573206185.8926013,2019-11-08 04:39:40,2019-11-08 04:43:05.892601
1079,1079,-13.6539,162.7985,1573206010,1573207169.4999826,2019-11-08 04:40:10,2019-11-08 04:59:29.499983
1080,1080,-12.131,163.9598,1573206041,1573208116.1504846,2019-11-08 04:40:41,2019-11-08 05:15:16.150485
1081,1081,-10.6273,165.0878,1573206071,1573208981.7236652,2019-11-08 04:41:11,2019-11-08 05:29:41.723665
1082,1082,-9.1188,166.2033,1573206101,1573209769.105953,2019-11-08 04:41:41,2019-11-08 05:42:49.105953
1083,1083,-7.6061,167.3084,1573206131,1573210465.3596277,2019-11-08 04:42:11,2019-11-08 05:54:25.359628
1084,1084,-6.0646,168.423,1573206161,1573211066.1832278,2019-11-08 04:42:41,2019-11-08 06:04:26.183228
1085,1085,-4.5456,169.5125,1573206191,1573211538.4602473,2019-11-08 04:43:11,2019-11-08 06:12:18.460247
1086,1086,-3.0244,170.5969,1573206222,1573211879.5791214,2019-11-08 04:43:42,2019-11-08 06:17:59.579121
1087,1087,-1.5019,171.6779,1573206252,1573212076.0645268,2019-11-08 04:44:12,2019-11-08 06:21:16.064527
1088,1088,0.0466,172.7752,1573206282,1573212113.5963664,2019-11-08 04:44:42,2019-11-08 06:21:53.596366
1089,1089,1.57,173.8547,1573206312,1573211977.032836,2019-11-08 04:45:12,2019-11-08 06:19:37.032836
1090,1090,3.0925,174.9359,1573206342,1573211654.4953842,2019-11-08 04:45:42,2019-11-08 06:14:14.495384
1091,1091,4.6137,176.0206,1573206372,1573211131.8429484,2019-11-08 04:46:12,2019-11-08 06:05:31.842948
1092,1092,6.1581,177.1287,1573206403,1573210380.4749248,2019-11-08 04:46:43,2019-11-08 05:53:00.474925
1093,1093,7.6745,178.2257,1573206433,1573209409.8763373,2019-11-08 04:47:13,2019-11-08 05:36:49.876337
1094,1094,9.1873,179.3315,1573206463,1573208194.134307,2019-11-08 04:47:43,2019-11-08 05:16:34.134307
1095,1095,10.6959,-179.5522,1573206493,1573206885.0316408,2019-11-08 04:48:13,2019-11-08 04:54:45.031641
1096,1096,12.1996,-178.4234,1573206523,1573207305.825204,2019-11-08 04:48:43,2019-11-08 05:01:45.825204
1097,1097,13.7225,-177.2611,1573206554,1573207685.2887719,2019-11-08 04:49:14,2019-11-08 05:08:05.288772
1098,1098,15.2138,-176.1015,1573206584,1573208013.0857656,2019-11-08 04:49:44,2019-11-08 05:13:33.085766
1099,1099,16.6978,-174.9235,1573206614,1573208298.3688507,2019-11-08 04:50:14,2019-11-08 05:18:18.368851
1100,1100,18.198,-173.7048,1573206645,1573208547.7834177,2019-11-08 04:50:45,2019-11-08 05:22:27.783418
1101,1101,19.6643,-172.4834,1573206675,1573208756.5096707,2019-11-08 04:51:15,2019-11-08 05:25:56.509671
1102,1102,21.1203,-171.2372,1573206705,1573208932.5111198,2019-11-08 04:51:45,2019-11-08 05:28:52.511120
1103,1103,22.5892,-169.9423,1573206735,1573209081.8883278,2019-11-08 04:52:15,2019-11-08 05:31:21.888328
1104,1104,24.0214,-168.6388,1573206765,1573209203.7323842,2019-11-08 04:52:45,2019-11-08 05:33:23.732384
1105,1105,25.4399,-167.3033,1573206795,1573209304.8526525,2019-11-08 04:53:15,2019-11-08 05:35:04.852653
1106,1106,26.8671,-165.9098,1573206826,1573209390.740491,2019-11-08 04:53:46,2019-11-08 05:36:30.740491
1107,1107,28.2545,-164.5015,1573206856,1573209462.704892,2019-11-08 04:54:16,2019-11-08 05:37:42.704892
1108,1108,29.6243,-163.0529,1573206886,1573209526.2657735,2019-11-08 04:54:46,2019-11-08 05:38:46.265774
1109,1109,30.975,-161.5611,1573206916,1573209585.2256901,2019-11-08 04:55:16,2019-11-08 05:39:45.225690
1110,1110,32.3049,-160.0232,1573206946,1573209643.105498,2019-11-08 04:55:46,2019-11-08 05:40:43.105498
1111,1111,33.6338,-158.4093,1573206977,1573209704.100575,2019-11-08 04:56:17,2019-11-08 05:41:44.100575
1112,1112,34.9164,-156.7691,1573207007,1573209769.0164635,2019-11-08 04:56:47,2019-11-08 05:42:49.016464
1113,1113,36.1727,-155.0732,1573207037,1573209840.9935048,2019-11-08 04:57:17,2019-11-08 05:44:00.993505
1114,1114,37.4004,-153.3185,1573207067,1573209921.58061,2019-11-08 04:57:47,2019-11-08 05:45:21.580610
1115,1115,38.6169,-151.4713,1573207098,1573210013.3068037,2019-11-08 04:58:18,2019-11-08 05:46:53.306804
1116,1116,39.7801,-149.5885,1573207128,1573210113.2426891,2019-11-08 04:58:48,2019-11-08 05:48:33.242689
1117,1117,40.9074,-147.6379,1573207158,1573210222.0209613,2019-11-08 04:59:18,2019-11-08 05:50:22.020961
1118,1118,41.9961,-145.6164,1573207188,1573210337.7947717,2019-11-08 04:59:48,2019-11-08 05:52:17.794772
1119,1119,43.0433,-143.5215,1573207218,1573210457.692957,2019-11-08 05:00:18,2019-11-08 05:54:17.692957
1120,1120,44.0624,-141.3144,1573207249,1573210579.7680001,2019-11-08 05:00:49,2019-11-08 05:56:19.768000
1121,1121,45.0168,-139.0655,1573207279,1573210694.686664,2019-11-08 05:01:19,2019-11-08 05:58:14.686664
1122,1122,45.9202,-136.7382,1573207309,1573210797.9514143,2019-11-08 05:01:49,2019-11-08 05:59:57.951414
1123,1123,46.7695,-134.3321,1573207339,1573210882.0711894,2019-11-08 05:02:19,2019-11-08 06:01:22.071189
1124,1124,47.5738,-131.8053,1573207369,1573210938.7826672,2019-11-08 05:02:49,2019-11-08 06:02:18.782667
1125,1125,48.3033,-129.2424,1573207399,1573210956.4845567,2019-11-08 05:03:19,2019-11-08 06:02:36.484557
1126,1126,48.9683,-126.605,1573207430,1573210925.9765534,2019-11-08 05:03:50,2019-11-08 06:02:05.976553
1127,1127,49.5655,-123.8966,1573207460,1573210836.5255694,2019-11-08 05:04:20,2019-11-08 06:00:36.525569
1128,1128,50.0999,-121.0758,1573207490,1573210674.3515065,2019-11-08 05:04:50,2019-11-08 05:57:54.351506
