	Latitude	Longitude	Timestamp
68	48.0137	28.6884	1573084851
69	48.7169	31.3408	1573084881
70	49.3415	34.0227	1573084911
71	49.8962	36.7727	1573084941
72	50.3782	39.5851	1573084972
73	50.7846	42.4531	1573085002
74	51.1131	45.3692	1573085032
75	51.3650	48.3727	1573085062
76	51.5305	51.3552	1573085092
77	51.6133	54.3554	1573085122
78	51.6128	57.3605	1573085152
79	51.5289	60.3607	1573085183
80	51.3624	63.3435	1573085213
81	51.1094	66.3470	1573085243
82	50.7797	69.2630	1573085273
83	50.3721	72.1314	1573085303
84	49.8890	74.9441	1573085333
85	49.3329	77.6948	1573085364
86	48.7072	80.3764	1573085394
87	48.0028	83.0285	1573085424
88	47.2462	85.5609	1573085454
89	46.4299	88.0154	1573085484
90	45.5572	90.3910	1573085514
91	44.6315	92.6879	1573085545
92	43.6563	94.9066	1573085575
93	42.6171	97.0839	1573085605
94	41.5513	99.1500	1573085635
95	40.4450	101.1440	1573085665
96	39.3012	103.0680	1573085695
97	38.1227	104.9251	1573085726
98	36.8914	106.7475	1573085756
99	35.6502	108.4788	1573085786
100	34.3812	110.1527	1573085816
101	33.0649	111.7989	1573085847
102	31.7464	113.3664	1573085877
103	30.4059	114.8862	1573085907
104	29.0454	116.3609	1573085937
105	27.6663	117.7937	1573085967
106	26.2703	119.1873	1573085997
107	24.8348	120.5670	1573086028
108	23.4085	121.8901	1573086058
109	21.9692	123.1820	1573086088
110	20.5179	124.4453	1573086118
111	19.0556	125.6825	1573086148
112	17.5837	126.8957	1573086178
113	16.1027	128.0872	1573086208
114	14.5889	129.2784	1573086239
115	13.0928	130.4325	1573086269
116	11.5904	131.5712	1573086299
117	10.0827	132.6961	1573086329
118	8.5448	133.8280	1573086360
119	7.0284	134.9313	1573086390
120	5.5088	136.0266	1573086420
121	3.9867	137.1156	1573086450
122	2.4631	138.1999	1573086480
123	0.9129	139.2996	1573086511
124	-0.6124	140.3802	1573086541
125	-2.1373	141.4614	1573086571
126	-3.6614	142.5452	1573086601
127	-5.1838	143.6329	1573086631
128	-6.7036	144.7265	1573086661
129	-8.2456	145.8460	1573086691
130	-9.7584	146.9566	1573086722
131	-11.2667	148.0784	1573086752
132	-12.7697	149.2134	1573086782
133	-14.2668	150.3636	1573086812
134	-15.7567	151.5306	1573086842
135	-17.2634	152.7366	1573086872
136	-18.7366	153.9442	1573086903
137	-20.2003	155.1752	1573086933
138	-21.6532	156.4319	1573086963
139	-23.0944	157.7165	1573086993
140	-24.5228	159.0316	1573087023
141	-25.9605	160.4024	1573087053
142	-27.3591	161.7867	1573087083
143	-28.7412	163.2095	1573087114
144	-30.1049	164.6735	1573087144
145	-31.4487	166.1814	1573087174
146	-32.7712	167.7365	1573087204
147	-34.0919	169.3691	1573087234
148	-35.3654	171.0286	1573087264
149	-36.6118	172.7447	1573087295
150	-37.8289	174.5206	1573087325
151	-39.0143	176.3595	1573087355
152	-40.1656	178.2644	1573087385
153	-41.2981	-179.7285	1573087415
154	-42.3723	-177.6820	1573087445
155	-43.4040	-175.5615	1573087475
156	-44.3902	-173.3647	1573087506
157	-45.3276	-171.0905	1573087536
158	-46.2272	-168.6981	1573087566
159	-47.0563	-166.2655	1573087596
160	-47.8265	-163.7552	1573087626
161	-48.5344	-161.1690	1573087656
162	-49.1870	-158.4645	1573087687
163	-49.7595	-155.7344	1573087717
164	-50.2601	-152.9405	1573087747
165	-50.6860	-150.0894	1573087777
166	-51.0347	-147.1890	1573087807
167	-51.3078	-144.1982	1573087838
168	-51.4947	-141.2262	1573087868
169	-51.5994	-138.2342	1573087898
170	-51.6211	-135.2335	1573087928
171	-51.5597	-132.2357	1573087958
172	-51.4125	-129.2026	1573087989
173	-51.1853	-126.2447	1573088019
174	-50.8779	-123.3222	1573088049
175	-50.4921	-120.4450	1573088079
176	-50.0303	-117.6209	1573088109
177	-49.4952	-114.8574	1573088139
178	-48.8790	-112.1165	1573088170
179	-48.2051	-109.4923	1573088200
180	-47.4674	-106.9430	1573088230
181	-46.6692	-104.4708	1573088260
182	-45.7990	-102.0374	1573088291
183	-44.8891	-99.7235	1573088321
184	-43.9286	-97.4873	1573088351
185	-42.9211	-95.3284	1573088381
186	-41.8518	-93.2105	1573088411
187	-40.7586	-91.2008	1573088441
188	-39.6272	-89.2613	1573088472
189	-38.4605	-87.3896	1573088502
190	-37.2609	-85.5822	1573088532
191	-36.0309	-83.8363	1573088562
192	-34.7513	-82.1210	1573088592
193	-33.4662	-80.4890	1573088622
194	-32.1571	-78.9091	1573088652
195	-30.8256	-77.3777	1573088683
196	-29.4736	-75.8922	1573088713
197	-28.1027	-74.4494	1573088743
198	-26.6912	-73.0236	1573088773
