	Latitude	Longitude	Timestamp
193	-49.6486	-55.7812	1573148974
194	-50.1643	-53.0001	1573149004
195	-50.6126	-50.1124	1573149035
196	-50.9762	-47.2205	1573149065
197	-51.2607	-44.2863	1573149095
198	-51.4646	-41.3192	1573149125
199	-51.5863	-38.3301	1573149155
200	-51.6252	-35.2801	1573149186
201	-51.5795	-32.2803	1573149216
202	-51.4511	-29.2929	1573149246
203	-51.2406	-26.3284	1573149276
204	-50.9496	-23.3973	1573149306
205	-50.5728	-20.4611	1573149337
206	-50.1252	-17.6263	1573149367
207	-49.6036	-14.8506	1573149397
208	-49.0007	-12.0962	1573149427
209	-48.3391	-9.4575	1573149457
210	-47.6130	-6.8935	1573149488
211	-46.8258	-4.4062	1573149518
212	-45.9806	-1.9966	1573149548
213	-45.0656	0.3726	1573149578
214	-44.1142	2.6235	1573149608
215	-43.1152	4.7972	1573149638
216	-42.0715	6.8953	1573149669
217	-40.9863	8.9200	1573149699
218	-39.8433	10.9058	1573149729
219	-38.6828	12.7902	1573149759
220	-37.4890	14.6096	1573149789
221	-36.2642	16.3671	1573149819
222	-35.0106	18.0657	1573149849
223	-33.7091	19.7356	1573149880
224	-32.4042	21.3251	1573149910
225	-31.0764	22.8655	1573149940
226	-29.7053	24.3841	1573149971
227	-28.3372	25.8341	1573150001
228	-26.9514	27.2439	1573150031
229	-25.5495	28.6159	1573150061
230	-24.1326	29.9531	1573150091
231	-22.6780	31.2797	1573150122
232	-21.2346	32.5545	1573150152
233	-19.7800	33.8021	1573150182
234	-18.3150	35.0247	1573150212
235	-16.8405	36.2247	1573150242
236	-15.3329	37.4235	1573150273
237	-13.8424	38.5841	1573150303
238	-12.3452	39.7283	1573150333
239	-10.8423	40.8579	1573150363
240	-9.3090	41.9936	1573150393
241	-7.7966	43.0998	1573150423
242	-6.2805	44.1973	1573150454
243	-4.7616	45.2875	1573150484
244	-3.2404	46.3726	1573150514
245	-1.6925	47.4719	1573150544
246	-0.1692	48.5513	1573150574
247	1.3541	49.6304	1573150604
248	2.8770	50.7112	1573150634
249	4.3985	51.7952	1573150665
250	5.9434	52.9024	1573150695
251	7.4603	53.9981	1573150725
252	8.9738	55.1024	1573150755
253	10.4832	56.2170	1573150785
254	12.0130	57.3629	1573150816
255	13.5119	58.5040	1573150846
256	15.0046	59.6614	1573150876
257	16.4901	60.8368	1573150906
258	17.9918	62.0524	1573150937
259	19.4596	63.2704	1573150967
260	20.9173	64.5129	1573150997
261	22.3637	65.7821	1573151027
262	23.8218	67.1025	1573151058
263	25.2426	68.4333	1573151088
264	26.6490	69.7987	1573151118
265	28.0391	71.2008	1573151148
266	29.4119	72.6428	1573151178
267	30.7658	74.1274	1573151208
268	32.1214	75.6838	1573151239
269	33.4322	77.2637	1573151269
270	34.7189	78.8956	1573151299
271	35.9796	80.5824	1573151329
272	37.2122	82.3278	1573151359
273	38.4340	84.1648	1573151389
274	39.6027	86.0372	1573151420
275	40.7359	87.9769	1573151450
276	41.8309	89.9870	1573151480
277	42.8850	92.0701	1573151510
278	43.9115	94.2650	1573151540
279	44.8737	96.5019	1573151570
280	45.7855	98.8167	1573151600
281	46.6436	101.2106	1573151631
282	47.4447	103.6833	1573151661
283	48.1969	106.2761	1573151691
284	48.8725	108.9025	1573151721
285	49.4806	111.6001	1573151751
286	50.0183	114.3645	1573151781
287	50.4826	117.1900	1573151811
288	50.8766	120.1174	1573151842
289	51.1850	123.0431	1573151872
290	51.4130	126.0040	1573151902
291	51.5591	128.9903	1573151932
292	51.6224	131.9912	1573151962
293	51.6014	135.0451	1573151993
294	51.4969	138.0407	1573152023
295	51.3100	141.0164	1573152053
296	51.0417	143.9616	1573152083
297	50.6940	146.8659	1573152113
298	50.2612	149.7679	1573152144
299	49.7599	152.5643	1573152174
300	49.1867	155.2967	1573152204
301	48.5445	157.9599	1573152234
302	47.8366	160.5498	1573152264
303	47.0530	163.1045	1573152295
304	46.2228	165.5390	1573152325
305	45.3371	167.8945	1573152355
306	44.3993	170.1714	1573152385
307	43.4126	172.3707	1573152415
308	42.3628	174.5283	1573152446
309	41.2873	176.5757	1573152476
310	40.1723	178.5511	1573152506
311	39.0204	-179.5424	1573152536
312	37.8343	-177.7020	1573152566
313	36.5958	-175.8954	1573152597
314	35.3480	-174.1787	1573152627
315	34.0732	-172.5189	1573152657
316	32.7733	-170.9127	1573152687
317	31.4504	-169.3570	1573152717
318	30.1059	-167.8483	1573152747
319	28.7187	-166.3598	1573152778
320	27.3361	-164.9374	1573152808
321	25.9368	-163.5534	1573152838
322	24.5221	-162.2051	1573152868
323	23.0935	-160.8898	1573152898
324	21.6278	-159.5838	1573152928
325	20.1743	-158.3274	1573152958
326	18.7104	-157.0969	1573152989
327	17.2367	-155.8895	1573153019
328	15.7544	-154.7034	1573153049
329	14.2386	-153.5164	1573153079
330	12.7411	-152.3664	1573153109
331	11.2379	-151.2317	1573153139
332	9.7295	-150.1101	1573153170
333	8.2168	-148.9999	1573153200
334	6.7001	-147.8990	1573153230
335	5.1552	-146.7877	1573153260
336	3.6334	-145.7005	1573153290
337	2.1100	-144.6175	1573153320
338	0.5855	-143.5367	1573153351
339	-0.9392	-142.4567	1573153381
340	-2.4888	-141.3575	1573153411
341	-4.0117	-140.2737	1573153441
342	-5.5330	-139.1853	1573153471
343	-7.0516	-138.0908	1573153501
344	-8.5670	-136.9882	1573153531
345	-10.1036	-135.8572	1573153562
346	-11.6103	-134.7329	1573153592
347	-13.1118	-133.5950	1573153622
348	-14.6069	-132.4415	1573153652
349	-16.0948	-131.2708	1573153682
350	-17.5993	-130.0604	1573153713
351	-19.0701	-128.8481	1573153743
352	-20.5312	-127.6118	1573153773
353	-21.9813	-126.3494	1573153803
354	-23.4193	-125.0585	1573153833
355	-24.8680	-123.7142	1573153864
356	-26.2783	-122.3582	1573153894
357	-27.6727	-120.9662	1573153924
358	-29.0504	-119.5349	1573153954
359	-30.4317	-118.0371	1573153985
360	-31.7704	-116.5184	1573154015
361	-33.0871	-114.9520	1573154045
362	-34.3803	-113.3344	1573154075
363	-35.6478	-111.6628	1573154105
364	-36.8879	-109.9335	1573154135
365	-38.1179	-108.1137	1573154166
366	-39.2952	-106.2595	1573154196
367	-40.4377	-104.3388	1573154226
368	-41.5427	-102.3487	1573154256
369	-42.6075	-100.2862	1573154286
370	-43.6459	-98.1127	1573154316
371	-44.6207	-95.8978	1573154347
372	-45.5460	-93.6047	1573154377
373	-46.4184	-91.2334	1573154407
374	-47.2346	-88.7836	1573154437
375	-48.0033	-86.2135	1573154467
376	-48.6959	-83.6096	1573154497
377	-49.3222	-80.9330	1573154528
378	-49.8789	-78.1883	1573154558
379	-50.3632	-75.3809	1573154588
380	-50.7783	-72.4699	1573154618
381	-51.1082	-69.5587	1573154648
382	-51.3582	-66.6093	1573154678
383	-51.5270	-63.6314	1573154709
384	-51.6132	-60.6364	1573154739
385	-51.6157	-57.5848	1573154769
386	-51.5345	-54.5893	1573154799
387	-51.3707	-51.6106	1573154829
388	-51.1255	-48.6593	1573154859
389	-50.8004	-45.7458	1573154889
390	-50.3900	-42.8317	1573154920
391	-49.9103	-40.0214	1573154950
392	-49.3580	-37.2733	1573154980
393	-48.7358	-34.5925	1573155010
394	-48.0473	-31.9844	1573155040
395	-47.2826	-29.4104	1573155071
396	-46.4702	-26.9567	1573155101
397	-45.6015	-24.5814	1573155131
398	-44.6797	-22.2844	1573155161
399	-43.7083	-20.0654	1573155191
400	-42.6732	-17.8881	1573155222
401	-41.6113	-15.8217	1573155252
402	-40.5091	-13.8276	1573155282
403	-39.3500	-11.8717	1573155313
404	-38.1747	-10.0152	1573155343
405	-36.9673	-8.2228	1573155373
406	-35.7299	-6.4909	1573155403
407	-34.4645	-4.8163	1573155433
408	-33.1518	-3.1695	1573155463
409	-31.8370	-1.6015	1573155494
410	-30.5003	-0.0816	1573155524
411	-29.1434	1.3935	1573155554
412	-27.7679	2.8265	1573155584
413	-26.3519	4.2434	1573155614
414	-24.9432	5.6003	1573155644
415	-23.5201	6.9235	1573155675
416	-22.0839	8.2156	1573155705
417	-20.6355	9.4791	1573155735
418	-19.1522	10.7363	1573155765
419	-17.6830	11.9489	1573155795
420	-16.2050	13.1397	1573155825
421	-14.7189	14.3108	1573155855
422	-13.2255	15.4644	1573155886
423	-11.7005	16.6215	1573155916
424	-10.1953	17.7455	1573155946
425	-8.6853	18.8578	1573155976
426	-7.1714	19.9601	1573156006
427	-5.6542	21.0543	1573156036
428	-4.1091	22.1601	1573156067
429	-2.5874	23.2432	1573156097
430	-1.0646	24.3235	1573156127
431	0.4588	25.4026	1573156157
432	1.9820	26.4822	1573156187
433	3.5299	27.5822	1573156218
434	5.0505	28.6680	1573156248
435	6.5692	29.7597	1573156278
436	8.1101	30.8772	1573156309
437	9.6220	31.9858	1573156339
438	11.1293	33.1053	1573156369
439	12.6316	34.2379	1573156399
440	14.1279	35.3854	1573156429
441	15.6424	36.5694	1573156460
442	17.1242	37.7530	1573156490
443	18.5975	38.9577	1573156520
444	20.0613	40.1855	1573156550
445	21.5146	41.4388	1573156580
446	22.9802	42.7415	1573156610
447	24.4090	44.0533	1573156640
448	25.8239	45.3980	1573156671
449	27.2237	46.7781	1573156701
450	28.6067	48.1962	1573156731
451	29.9945	49.6801	1573156761
452	31.3400	51.1841	1573156791
453	32.6642	52.7351	1573156821
454	33.9655	54.3362	1573156852
455	35.2417	55.9903	1573156882
456	36.5116	57.7298	1573156912
457	37.7315	59.5010	1573156942
458	38.9198	61.3349	1573156972
459	40.0741	63.2346	1573157002
460	41.1921	65.2033	1573157032
461	42.2885	67.2785	1573157063
462	43.3241	69.3937	1573157093
463	44.3145	71.5852	1573157123
464	45.2563	73.8542	1573157153
465	46.1464	76.2018	1573157183
466	46.9948	78.6693	1573157214
467	47.7703	81.1754	1573157244
468	48.4837	83.7578	1573157274
469	49.1318	86.4141	1573157304
470	49.7113	89.1400	1573157334
471	50.2269	91.9779	1573157365
472	50.6588	94.8273	1573157395
473	51.0136	97.7274	1573157425
474	51.2890	100.6688	1573157455
475	51.4834	103.6419	1573157485
476	51.5965	106.6857	1573157516
477	51.6241	109.6894	1573157546
478	51.5683	112.6911	1573157576
479	51.4296	115.6793	1573157606
480	51.2089	118.6435	1573157636
481	50.9020	121.6210	1573157667
482	50.5208	124.5049	1573157697
483	50.0632	127.3360	1573157727
484	49.5319	130.1066	1573157757
485	48.9298	132.8111	1573157787
486	48.2484	135.4876	1573157818
487	47.5133	138.0449	1573157848
488	46.7174	140.5248	1573157878
489	45.8640	142.9266	1573157908
490	44.9564	145.2497	1573157938
491	43.9817	147.5310	1573157968
492	42.9751	149.6972	1573157998
493	41.9242	151.7880	1573158029
494	40.8319	153.8056	1573158059
495	39.7014	155.7523	1573158089
496	38.5153	157.6620	1573158119
497	37.3154	159.4748	1573158149
498	36.0847	161.2260	1573158179
499	34.8256	162.9187	1573158210
500	33.5402	164.5560	1573158240
501	32.2085	166.1671	1573158270
502	30.8758	167.7027	1573158300
503	29.5226	169.1920	1573158330
504	28.1503	170.6384	1573158360
505	26.7606	172.0446	1573158391
506	25.3311	173.4362	1573158421
507	23.9104	174.7700	1573158451
508	22.4761	176.0719	1573158481
509	21.0294	177.3443	1573158511
510	19.5715	178.5898	1573158541
511	18.0790	179.8305	1573158572
512	16.6015	-178.9715	1573158602
513	15.1155	-177.7936	1573158632
514	13.6224	-176.6342	1573158662
515	12.1228	-175.4910	1573158692
516	10.5924	-174.3434	1573158723
517	9.0821	-173.2269	1573158753
518	7.5677	-172.1210	1573158783
519	6.0498	-171.0237	1573158813
520	4.5291	-169.9332	1573158843
521	2.9809	-168.8297	1573158874
522	1.4567	-167.7476	1573158904
523	-0.0681	-166.6673	1573158934
524	-1.5927	-165.5870	1573158964
525	-3.1165	-164.5049	1573158994
526	-4.6643	-163.4012	1573159025
527	-6.1844	-162.3105	1573159055
528	-7.7018	-161.2127	1573159085
529	-9.2156	-160.1061	1573159115
530	-10.7252	-158.9889	1573159145
531	-12.2548	-157.8404	1573159176
532	-13.7534	-156.6962	1573159206
533	-15.2454	-155.5357	1573159236
534	-16.7299	-154.3569	1573159266
535	-18.2059	-153.1577	1573159296
536	-19.6969	-151.9154	1573159326
537	-21.1532	-150.6684	1573159357
538	-22.5981	-149.3943	1573159387
539	-24.0306	-148.0905	1573159417
540	-25.4494	-146.7547	1573159447
541	-26.8766	-145.3611	1573159477
542	-28.2641	-143.9525	1573159507
543	-29.6339	-142.5039	1573159537
544	-30.9845	-141.0120	1573159568
545	-32.3144	-139.4740	1573159598
