	Latitude	Longitude	Timestamp
776	47.1559	-25.9706	1573196853
777	46.3195	-23.4861	1573196883
778	45.3495	-20.8896	1573196916
779	44.4129	-18.6116	1573196947
780	43.4274	-16.4116	1573196977
781	42.3786	-14.2529	1573197007
782	41.3042	-12.2045	1573197037
783	40.1711	-10.1953	1573197068
784	39.0191	-8.2882	1573197098
785	37.8334	-6.4480	1573197128
786	36.5953	-4.6416	1573197159
787	35.3481	-2.9253	1573197189
788	34.0736	-1.2656	1573197219
789	32.7742	0.3405	1573197249
790	31.4292	1.9219	1573197279
791	30.0848	3.4298	1573197310
792	28.6976	4.9176	1573197340
793	27.2918	6.3628	1573197371
794	25.8923	7.7456	1573197401
795	24.4775	9.0929	1573197431
796	23.0248	10.4287	1573197461
797	21.5829	11.7122	1573197491
798	20.1295	12.9677	1573197522
799	18.6410	14.2179	1573197552
800	17.1179	15.4639	1573197583
801	15.5858	16.6874	1573197614
802	14.0952	17.8524	1573197644
803	12.5978	19.0006	1573197674
804	11.0946	20.1337	1573197704
805	9.5609	21.2727	1573197735
806	8.0480	22.3817	1573197765
807	6.5314	23.4816	1573197795
808	5.0119	24.5739	1573197825
809	3.4648	25.6787	1573197856
810	1.9416	26.7613	1573197886
811	0.4174	27.8418	1573197916
812	-1.1068	28.9218	1573197946
813	-2.6562	30.0213	1573197977
814	-4.1788	31.1055	1573198007
815	-5.6997	32.1947	1573198037
816	-7.2177	33.2900	1573198067
817	-8.7577	34.4121	1573198097
818	-10.2683	35.5258	1573198128
819	-11.7743	36.6515	1573198158
820	-13.2748	37.7910	1573198188
821	-14.7937	38.9655	1573198218
822	-16.2802	40.1386	1573198248
823	-17.7588	41.3315	1573198278
824	-19.2527	42.5666	1573198309
825	-20.7120	43.8059	1573198339
826	-22.1601	45.0715	1573198369
827	-23.5962	46.3660	1573198399
828	-25.0426	47.7141	1573198430
829	-26.4508	49.0744	1573198460
830	-27.8431	50.4713	1573198490
831	-29.2183	51.9077	1573198520
832	-30.5971	53.4111	1573198551
833	-31.9328	54.9354	1573198581
834	-33.2464	56.5079	1573198611
835	-34.5362	58.1318	1573198641
836	-35.8001	59.8101	1573198671
837	-37.0564	61.5755	1573198702
838	-38.2621	63.3738	1573198732
839	-39.4349	65.2358	1573198762
840	-40.5914	67.1976	1573198792
841	-41.6909	69.1979	1573198822
842	-42.7497	71.2706	1573198852
843	-43.7649	73.4180	1573198882
844	-44.7335	75.6421	1573198913
845	-45.6671	77.9833	1573198943
846	-46.5316	80.3651	1573198973
847	-47.3395	82.8253	1573199003
848	-48.0873	85.3628	1573199033
849	-48.7827	88.0197	1573199064
850	-49.3993	90.7054	1573199094
851	-49.9461	93.4589	1573199124
852	-50.4199	96.2737	1573199154
853	-50.8241	99.1916	1573199185
854	-51.1430	102.1081	1573199215
855	-51.3818	105.0616	1573199245
856	-51.5392	108.0418	1573199275
857	-51.6144	111.0875	1573199306
858	-51.6048	114.0880	1573199336
859	-51.5121	117.0816	1573199366
860	-51.3371	120.0566	1573199396
861	-51.0758	123.0517	1573199426
862	-50.7386	125.9580	1573199456
863	-50.3239	128.8159	1573199486
864	-49.8341	131.6178	1573199517
865	-49.2622	134.4014	1573199547
866	-48.6299	137.0704	1573199577
867	-47.9315	139.6668	1573199607
868	-47.1705	142.1875	1573199637
869	-46.3502	144.6307	1573199667
870	-45.4591	147.0338	1573199698
871	-44.5296	149.3185	1573199728
872	-43.5510	151.5255	1573199758
873	-42.5266	153.6559	1573199788
874	-41.4411	155.7457	1573199819
875	-40.3328	157.7293	1573199849
876	-39.1684	159.6743	1573199880
877	-37.9883	161.5206	1573199910
878	-36.7763	163.3035	1573199940
879	-35.5137	165.0545	1573199970
880	-34.2443	166.7194	1573200000
881	-32.9494	168.3306	1573200030
882	-31.6091	169.9167	1573200061
883	-30.2689	171.4289	1573200091
884	-28.8862	172.9207	1573200122
885	-27.5077	174.3460	1573200152
886	-26.0889	175.7557	1573200182
887	-24.6777	177.1061	1573200212
888	-23.2524	178.4233	1573200242
889	-21.8142	179.7097	1573200272
890	-20.3398	-179.0112	1573200303
891	-18.8787	-177.7791	1573200333
892	-17.4079	-176.5706	1573200363
893	-15.9285	-175.3836	1573200393
894	-14.4163	-174.1964	1573200424
895	-12.9217	-173.0461	1573200454
896	-11.4211	-171.9110	1573200484
897	-9.9150	-170.7891	1573200514
898	-8.3793	-169.6604	1573200545
899	-6.8646	-168.5597	1573200575
900	-5.3469	-167.4668	1573200605
901	-3.8013	-166.3618	1573200635
902	-2.2796	-165.2794	1573200665
903	-0.7568	-164.1994	1573200696
904	0.7665	-163.1203	1573200726
905	2.3148	-162.0222	1573200756
906	3.8368	-160.9396	1573200786
907	5.3571	-159.8525	1573200816
908	6.8749	-158.7594	1573200846
909	8.4150	-157.6401	1573200877
910	9.9260	-156.5293	1573200907
911	11.4324	-155.4070	1573200937
912	12.9334	-154.2715	1573200967
913	14.4532	-153.1013	1573200998
914	15.9410	-151.9329	1573201028
915	17.4209	-150.7452	1573201058
916	18.8921	-149.5361	1573201088
917	20.3537	-148.3032	1573201118
918	21.8287	-147.0232	1573201149
919	23.2675	-145.7357	1573201179
920	24.6935	-144.4174	1573201209
921	26.1288	-143.0428	1573201239
922	27.5247	-141.6547	1573201270
923	28.9040	-140.2276	1573201300
924	30.2650	-138.7590	1573201330
925	31.6060	-137.2460	1573201360
926	32.9472	-135.6589	1573201390
927	34.2429	-134.0467	1573201420
928	35.5133	-132.3806	1573201450
929	36.7564	-130.6572	1573201481
930	37.9899	-128.8433	1573201511
931	39.1709	-126.9955	1573201541
932	40.3173	-125.0812	1573201571
933	41.4448	-123.0639	1573201602
934	42.5137	-121.0065	1573201632
935	43.5395	-118.8751	1573201662
936	44.5199	-116.6659	1573201692
937	45.4659	-114.3409	1573201723
938	46.3432	-111.9750	1573201753
939	47.1645	-109.5306	1573201783
940	47.9266	-107.0082	1573201813
941	48.6371	-104.3659	1573201843
942	49.2693	-101.6934	1573201874
943	49.8321	-98.9526	1573201904
944	50.3225	-96.1485	1573201934
945	50.7378	-93.2878	1573201964
946	51.0804	-90.3296	1573201994
947	51.3370	-87.3803	1573202024
948	51.5122	-84.4022	1573202055
949	51.6048	-81.4059	1573202085
950	51.6138	-78.3521	1573202115
951	51.5387	-75.3532	1573202145
952	51.3809	-72.3701	1573202175
953	51.1414	-69.4140	1573202205
954	50.8217	-66.4946	1573202235
955	50.4166	-63.5745	1573202266
956	49.9417	-60.7573	1573202296
957	49.3939	-58.0021	1573202326
958	48.7760	-55.3142	1573202356
959	48.0792	-52.6553	1573202387
960	47.3298	-50.1162	1573202417
961	46.5205	-47.6547	1573202447
962	45.6545	-45.2718	1573202477
963	44.7194	-42.9297	1573202508
964	43.7492	-40.7047	1573202538
965	42.7324	-38.5565	1573202568
966	41.6720	-36.4833	1573202598
967	40.5523	-34.4500	1573202628
968	39.4129	-32.5206	1573202659
969	38.2384	-30.6581	1573202689
970	37.0313	-28.8598	1573202719
971	35.7733	-27.0941	1573202749
972	34.5080	-25.4158	1573202779
973	33.2168	-23.7919	1573202809
974	31.9018	-22.2195	1573202839
975	30.5423	-20.6702	1573202870
976	29.1846	-19.1919	1573202900
977	27.8084	-17.7559	1573202930
978	26.4148	-16.3591	1573202960
979	24.9820	-14.9766	1573202991
980	23.5581	-13.6510	1573203021
981	22.1210	-12.3566	1573203051
982	20.6719	-11.0911	1573203081
983	19.2116	-9.8519	1573203111
984	17.7167	-8.6167	1573203142
985	16.2372	-7.4238	1573203172
986	14.7500	-6.2510	1573203202
987	13.2555	-5.0957	1573203232
988	11.7295	-3.9372	1573203263
989	10.2232	-2.8118	1573203293
990	8.7122	-1.6981	1573203323
991	7.1972	-0.5945	1573203353
992	5.6789	0.5009	1573203383
993	4.1327	1.6080	1573203413
994	2.6100	2.6922	1573203444
995	1.0862	3.7734	1573203474
996	-0.4382	4.8535	1573203504
997	-1.9877	5.9520	1573203534
998	-3.5109	7.0348	1573203564
999	-5.0326	8.1215	1573203594
1000	-6.5520	9.2139	1573203624
1001	-8.0936	10.3321	1573203655
1002	-9.6062	11.4413	1573203685
1003	-11.1142	12.5615	1573203715
1004	-12.6171	13.6946	1573203745
1005	-14.1139	14.8425	1573203775
1006	-15.6286	16.0268	1573203806
1007	-17.1107	17.2106	1573203836
1008	-18.5844	18.4156	1573203866
1009	-20.0483	19.6435	1573203896
1010	-21.5262	20.9183	1573203927
1011	-22.9678	22.1999	1573203957
1012	-24.3966	23.5117	1573203987
1013	-25.8113	24.8560	1573204017
1014	-27.2110	26.2358	1573204047
1015	-28.6170	27.6777	1573204078
1016	-29.9818	29.1373	1573204108
1017	-31.3491	30.6660	1573204138
1018	-32.6726	32.2169	1573204168
1019	-33.9731	33.8179	1573204198
1020	-35.2697	35.5001	1573204229
1021	-36.5179	37.2115	1573204259
1022	-37.7368	38.9822	1573204289
1023	-38.9241	40.8157	1573204319
1024	-40.0965	42.7470	1573204350
1025	-41.2128	44.7161	1573204380
1026	-42.2897	46.7564	1573204410
1027	-43.3245	48.8708	1573204440
1028	-44.3138	51.0607	1573204470
1029	-45.2700	53.3668	1573204501
1030	-46.1585	55.7144	1573204531
1031	-46.9918	58.1406	1573204561
1032	-47.7665	60.6444	1573204591
1033	-48.4906	63.2682	1573204621
1034	-49.1370	65.9230	1573204652
1035	-49.7148	68.6472	1573204682
1036	-50.2210	71.4356	1573204712
1037	-50.6592	74.3298	1573204742
1038	-51.0126	77.2268	1573204772
1039	-51.2868	80.1652	1573204802
1040	-51.4802	83.1352	1573204832
1041	-51.5924	86.1755	1573204863
1042	-51.6193	89.1753	1573204893
1043	-51.5630	92.1729	1573204923
1044	-51.4241	95.1576	1573204953
1045	-51.1990	98.1665	1573204984
1046	-50.8965	101.0913	1573205014
1047	-50.5156	103.9715	1573205044
1048	-50.0585	106.7989	1573205074
1049	-49.5279	109.5661	1573205104
1050	-48.9161	112.3114	1573205135
1051	-48.2464	114.9401	1573205165
1052	-47.5125	117.4946	1573205195
1053	-46.7178	119.9720	1573205225
1054	-45.8512	122.4105	1573205256
1055	-44.9444	124.7293	1573205286
1056	-43.9871	126.9701	1573205316
1057	-42.9825	129.1340	1573205346
1058	-41.9158	131.2567	1573205376
1059	-40.8251	133.2710	1573205406
1060	-39.6958	135.2151	1573205437
1061	-38.5310	137.0915	1573205467
1062	-37.3130	138.9326	1573205497
1063	-36.0841	140.6815	1573205527
1064	-34.8268	142.3720	1573205557
1065	-33.5434	144.0072	1573205587
1066	-32.2356	145.5904	1573205617
1067	-30.8833	147.1498	1573205648
1068	-29.5321	148.6375	1573205678
1069	-28.1620	150.0822	1573205708
1070	-26.7744	151.4870	1573205738
1071	-25.3471	152.8771	1573205769
1072	-23.9282	154.2098	1573205799
1073	-22.4960	155.5104	1573205829
1074	-21.0511	156.7820	1573205859
1075	-19.5707	158.0470	1573205890
1076	-18.1043	159.2664	1573205920
1077	-16.6289	160.4633	1573205950
1078	-15.1451	161.6400	1573205980
1079	-13.6539	162.7985	1573206010
1080	-12.1310	163.9598	1573206041
1081	-10.6273	165.0878	1573206071
1082	-9.1188	166.2033	1573206101
1083	-7.6061	167.3084	1573206131
1084	-6.0646	168.4230	1573206161
1085	-4.5456	169.5125	1573206191
1086	-3.0244	170.5969	1573206222
1087	-1.5019	171.6779	1573206252
1088	0.0466	172.7752	1573206282
1089	1.5700	173.8547	1573206312
1090	3.0925	174.9359	1573206342
1091	4.6137	176.0206	1573206372
1092	6.1581	177.1287	1573206403
1093	7.6745	178.2257	1573206433
1094	9.1873	179.3315	1573206463
1095	10.6959	-179.5522	1573206493
1096	12.1996	-178.4234	1573206523
1097	13.7225	-177.2611	1573206554
1098	15.2138	-176.1015	1573206584
1099	16.6978	-174.9235	1573206614
1100	18.1980	-173.7048	1573206645
1101	19.6643	-172.4834	1573206675
1102	21.1203	-171.2372	1573206705
1103	22.5892	-169.9423	1573206735
1104	24.0214	-168.6388	1573206765
1105	25.4399	-167.3033	1573206795
1106	26.8671	-165.9098	1573206826
1107	28.2545	-164.5015	1573206856
1108	29.6243	-163.0529	1573206886
1109	30.9750	-161.5611	1573206916
1110	32.3049	-160.0232	1573206946
1111	33.6338	-158.4093	1573206977
1112	34.9164	-156.7691	1573207007
1113	36.1727	-155.0732	1573207037
1114	37.4004	-153.3185	1573207067
1115	38.6169	-151.4713	1573207098
1116	39.7801	-149.5885	1573207128
1117	40.9074	-147.6379	1573207158
1118	41.9961	-145.6164	1573207188
1119	43.0433	-143.5215	1573207218
1120	44.0624	-141.3144	1573207249
1121	45.0168	-139.0655	1573207279
1122	45.9202	-136.7382	1573207309
1123	46.7695	-134.3321	1573207339
1124	47.5738	-131.8053	1573207369
1125	48.3033	-129.2424	1573207399
1126	48.9683	-126.6050	1573207430
1127	49.5655	-123.8966	1573207460
1128	50.0999	-121.0758	1573207490
1129	50.5510	-118.2408	1573207520
1130	50.9257	-115.3535	1573207550
1131	51.2215	-112.4226	1573207580
1132	51.4367	-109.4575	1573207611
1133	51.5714	-106.4186	1573207641
1134	51.6202	-103.4171	1573207671
1135	51.5858	-100.4142	1573207701
1136	51.4684	-97.4220	1573207731
1137	51.2647	-94.4017	1573207762
1138	50.9827	-91.4638	1573207792
1139	50.6215	-88.5680	1573207822
1140	50.1834	-85.7232	1573207852
1141	49.6709	-82.9367	1573207882
1142	49.0765	-80.1704	1573207913
1143	48.4230	-77.5203	1573207943
1144	47.7044	-74.9440	1573207973
1145	46.9240	-72.4443	1573208003
1146	46.0707	-69.9829	1573208034
1147	45.1762	-67.6415	1573208064
1148	44.2302	-65.3787	1573208094
1149	43.2358	-63.1931	1573208124
1150	42.1785	-61.0486	1573208154
1151	41.0963	-59.0140	1573208184
1152	39.9750	-57.0507	1573208215
1153	38.8173	-55.1557	1573208245
1154	37.6058	-53.2966	1573208275
1155	36.3827	-51.5310	1573208305
1156	35.1306	-49.8247	1573208335
1157	33.8516	-48.1742	1573208365
1158	32.5260	-46.5508	1573208396
1159	31.1990	-45.0039	1573208426
1160	29.8511	-43.5039	1573208456
1161	28.4838	-42.0477	1573208486
1162	27.0754	-40.6089	1573208517
1163	25.6734	-39.2318	1573208547
1164	24.2563	-37.8898	1573208577
1165	22.8254	-36.5804	1573208607
1166	21.3577	-35.2798	1573208638
1167	19.9026	-34.0285	1573208668
1168	18.4371	-32.8025	1573208698
1169	16.9621	-31.5994	1573208728
1170	15.4539	-30.3976	1573208758
1171	13.9628	-29.2343	1573208788
1172	12.4649	-28.0875	1573208819
1173	10.9608	-26.9553	1573208849
1174	9.4520	-25.8361	1573208879
1175	7.9136	-24.7094	1573208909
1176	6.3968	-23.6104	1573208939
1177	4.8771	-22.5186	1573208969
1178	3.3553	-21.4324	1573209000
1179	1.8065	-20.3318	1573209030
1180	0.2823	-19.2514	1573209060
1181	-1.2420	-18.1714	1573209090
1182	-2.7656	-17.0900	1573209120
1183	-4.3133	-15.9875	1573209151
1184	-5.8337	-14.8981	1573209181
1185	-7.3515	-13.8020	1573209211
1186	-8.8659	-12.6977	1573209241
1187	-10.3763	-11.5831	1573209271
1188	-11.9070	-10.4375	1573209302
1189	-13.4069	-9.2968	1573209332
1190	-14.9003	-8.1402	1573209362
1191	-16.3862	-6.9659	1573209392
1192	-17.8886	-5.7515	1573209423
1193	-19.3572	-4.5348	1573209453
1194	-20.8156	-3.2938	1573209483
1195	-22.2870	-2.0048	1573209513
1196	-23.7219	-0.7078	1573209543
1197	-25.1436	0.6210	1573209573
1198	-26.5506	1.9837	1573209604
1199	-27.9649	3.4071	1573209634
1200	-29.3383	4.8468	1573209664
1201	-30.6929	6.3290	1573209694
1202	-32.0271	7.8567	1573209724
1203	-33.3608	9.4594	1573209755
1204	-34.6484	11.0880	1573209785
1205	-35.9100	12.7714	1573209815
1206	-37.1435	14.5127	1573209845
1207	-38.3664	16.3457	1573209876
1208	-39.5363	18.2134	1573209906
1209	-40.6709	20.1485	1573209936
1210	-41.7855	22.1878	1573209966
1211	-42.8407	24.2671	1573209997
1212	-43.8520	26.4213	1573210027
1213	-44.8318	28.6899	1573210057
1214	-45.7451	31.0000	1573210087
1215	-46.6048	33.3888	1573210117
1216	-47.4075	35.8557	1573210147
1217	-48.1618	38.4430	1573210178
1218	-48.8396	41.0638	1573210208
1219	-49.4503	43.7559	1573210238
1220	-49.9907	46.5147	1573210268
1221	-50.4580	49.3346	1573210298
1222	-50.8553	52.2570	1573210329
1223	-51.1672	55.1772	1573210359
1224	-51.3989	58.1331	1573210389
1225	-51.5490	61.1156	1573210419
1226	-51.6169	64.1629	1573210450
1227	-51.5999	67.1632	1573210480
1228	-51.5000	70.1554	1573210510
1229	-51.3177	73.1284	1573210540
1230	-51.0493	76.1204	1573210570
1231	-50.7052	79.0226	1573210601
1232	-50.2838	81.8758	1573210631
1233	-49.7876	84.6722	1573210661
1234	-49.2093	87.4501	1573210691
1235	-48.5710	90.1129	1573210721
1236	-47.8670	92.7026	1573210751
1237	-47.1008	95.2163	1573210782
1238	-46.2755	97.6523	1573210812
1239	-45.3796	100.0483	1573210842
1240	-44.4458	102.3259	1573210872
1241	-43.4631	104.5261	1573210902
1242	-42.4348	106.6499	1573210932
1243	-41.3456	108.7333	1573210963
1244	-40.2343	110.7100	1573210993
1245	-39.0861	112.6178	1573211023
1246	-37.9035	114.4598	1573211053
1247	-36.6687	116.2677	1573211084
1248	-35.4246	117.9854	1573211114
1249	-34.1532	119.6464	1573211144
1250	-32.8568	121.2537	1573211174
1251	-31.5146	122.8366	1573211205
1252	-30.1730	124.3455	1573211235
1253	-28.7888	125.8342	1573211265
1254	-27.4089	127.2570	1573211295
1255	-25.9890	128.6639	1573211326
1256	-24.5767	130.0120	1573211356
1257	-23.1504	131.3268	1573211386
1258	-21.7112	132.6114	1573211416
1259	-20.2602	133.8678	1573211446
1260	-18.7742	135.1188	1573211477
1261	-17.3028	136.3256	1573211507
1262	-15.8227	137.5113	1573211537
1263	-14.3347	138.6779	1573211567
1264	-12.8149	139.8463	1573211598
1265	-11.3138	140.9805	1573211628
1266	-9.8072	142.1015	1573211658
1267	-8.2964	143.2111	1573211688
1268	-6.7561	144.3297	1573211718
1269	-5.2381	145.4222	1573211748
1270	-3.7178	146.5088	1573211779
1271	-2.1958	147.5911	1573211809
1272	-0.6474	148.6890	1573211839
1273	0.8758	149.7681	1573211869
1274	2.3986	150.8482	1573211899
1275	3.9204	151.9311	1573211929
1276	5.4406	153.0184	1573211959
1277	6.9836	154.1302	1573211990
1278	8.4983	155.2318	1573212020
1279	10.0090	156.3431	1573212050
1280	11.5150	157.4660	1573212080
1281	13.0406	158.6214	1573212111
1282	14.5351	159.7734	1573212141
1283	16.0224	160.9428	1573212171
1284	17.5019	162.1316	1573212201
1285	18.9971	163.3624	1573212232
1286	20.4582	164.5973	1573212262
1287	21.9082	165.8579	1573212292
1288	23.3464	167.1471	1573212322
1289	24.7952	168.4894	1573212352
1290	26.2058	169.8434	1573212383
1291	27.6009	171.2336	1573212413
1292	28.9791	172.6628	1573212443
1293	30.3615	174.1586	1573212473
1294	31.7011	175.6750	1573212503
1295	33.0188	177.2391	1573212533
1296	34.3345	178.8816	1573212564
1297	35.6029	-179.4484	1573212594
1298	36.8441	-177.7209	1573212624
1299	38.0552	-175.9331	1573212654
1300	39.2343	-174.0818	1573212684
1301	40.3975	-172.1314	1573212715
1302	41.5041	-170.1425	1573212745
1303	42.5706	-168.0816	1573212775
1304	43.5940	-165.9460	1573212805
1305	44.5871	-163.6964	1573212836
1306	45.5142	-161.4052	1573212866
1307	46.3886	-159.0352	1573212896
1308	47.2068	-156.5867	1573212926
1309	47.9777	-154.0175	1573212956
1310	48.6726	-151.4139	1573212987
1311	49.3011	-148.7376	1573213017
1312	49.8601	-145.9932	1573213047
1313	50.3541	-143.1385	1573213077
1314	50.7640	-140.2742	1573213107
1315	51.0962	-137.3617	1573213137
1316	51.3485	-134.4104	1573213168
1317	51.5214	-131.3805	1573213198
1318	51.6083	-128.3826	1573213228
1319	51.6119	-125.3784	1573213258
1320	51.5302	-122.3302	1573213289
